Customer ID,Recency,Frequency,Monetary
16531.0,17,4,1053.74
16532.0,67,2,2007.84
16534.0,278,1,635.9
16535.0,21,2,378.28999999999996
16537.0,277,1,23.35
16538.0,177,3,395.07
16539.0,9,7,2343.2
16540.0,50,1,205.75
16541.0,371,1,424.03
16542.0,37,1,137.7
16543.0,227,1,292.21
16544.0,155,4,376.70000000000005
16545.0,11,1,350.52
16546.0,8,4,4819.32
16547.0,182,1,104.25999999999999
16548.0,235,1,30.15
16549.0,33,24,8746.9
16550.0,4,14,7069.27
16551.0,59,4,1315.0
16552.0,9,1,95.29
16553.0,32,21,10864.19
16554.0,22,5,2004.6200000000001
16555.0,141,4,1629.79
16556.0,11,10,4698.79
16558.0,2,19,5535.02
16559.0,33,1,175.0
16560.0,33,6,2206.9700000000003
16562.0,112,1,223.85999999999999
16563.0,36,5,3334.82
16564.0,205,1,87.8
16565.0,42,3,599.35
16568.0,63,2,1020.9000000000001
16569.0,267,4,1331.03
16570.0,15,10,3695.91
16571.0,31,7,2827.05
16574.0,59,2,850.34
16576.0,56,2,540.87
16577.0,302,1,380.0
16578.0,262,1,156.6
16579.0,61,1,295.05
16583.0,9,2,297.95
16584.0,68,3,2220.09
16585.0,229,2,341.59
16586.0,80,2,998.83
16588.0,22,4,1361.28
16589.0,86,1,153.12
16590.0,36,2,605.9
16592.0,11,12,3694.23
16593.0,26,5,741.11
16595.0,12,4,1397.59
16596.0,2,3,329.48
16599.0,21,1,172.8
16600.0,10,7,1339.89
16601.0,26,2,434.3
16602.0,24,1,235.25
16604.0,198,2,432.45
16605.0,360,1,60.48
16606.0,40,2,357.66
16607.0,35,11,2359.16
16608.0,89,2,1286.6200000000001
16611.0,39,5,1655.64
16612.0,15,5,2057.77
16614.0,38,2,673.6
16615.0,262,1,291.5
16619.0,19,3,1712.1200000000001
16620.0,25,4,1579.97
16622.0,179,1,225.4
16623.0,37,3,885.79
16625.0,58,4,1320.95
16628.0,43,2,130.05
16630.0,43,1,106.80000000000001
16631.0,117,7,1892.52
16632.0,121,2,406.4
16634.0,8,5,1596.71
16635.0,42,1,473.0
16636.0,74,4,3802.04
16638.0,4,6,749.8100000000001
16639.0,45,1,490.47
16640.0,33,1,179.4
16641.0,337,1,323.40000000000003
16642.0,51,1,389.12
16643.0,58,1,435.6
16645.0,371,1,160.39
16646.0,85,1,678.8
16647.0,78,2,327.84
16648.0,91,2,382.14
16649.0,156,1,306.58000000000004
16650.0,56,6,1397.69
16651.0,222,1,136.2
16652.0,40,9,10776.42
16654.0,4,5,1110.2
16655.0,47,7,2633.74
16656.0,56,15,8207.37
16658.0,4,6,690.83
16660.0,58,3,611.9000000000001
16661.0,176,4,932.76
16662.0,30,1,151.05
16663.0,365,1,165.0
16664.0,205,1,109.2
16666.0,257,1,98.73
16668.0,23,7,555.7
16670.0,29,9,3934.25
16673.0,315,1,171.13
16675.0,77,2,608.86
16676.0,38,2,769.78
16677.0,47,2,880.62
16679.0,2,3,663.31
16680.0,164,2,637.75
16681.0,277,1,151.5
16683.0,169,1,320.25
16684.0,15,27,80489.21
16686.0,25,9,1921.19
16687.0,26,1,157.63
16690.0,29,2,127.45
16691.0,54,2,178.83
16692.0,44,2,638.6999999999999
16693.0,47,3,701.62
16694.0,359,1,98.30000000000001
16695.0,197,2,191.9
16699.0,16,7,994.6
16700.0,2,13,4091.16
16701.0,59,13,4518.43
16702.0,51,4,1110.83
16704.0,254,2,664.16
16705.0,36,22,29480.061
16707.0,36,4,533.41
16709.0,15,9,6026.14
16710.0,4,13,3823.78
16711.0,15,4,1217.45
16712.0,37,2,621.5600000000001
16713.0,2,18,7619.21
16714.0,306,1,368.27
16715.0,198,1,323.8
16716.0,266,1,1248.48
16717.0,2,9,3127.85
16718.0,5,5,3006.08
16719.0,4,8,2174.13
16720.0,12,2,605.79
16722.0,2,11,4258.2699999999995
16723.0,79,2,654.96
16724.0,40,1,147.35
16725.0,7,8,1052.14
16726.0,19,2,705.14
16727.0,28,3,1121.45
16731.0,284,1,170.3
16732.0,39,3,3783.89
16733.0,165,1,259.68
16735.0,29,9,3970.0
16736.0,141,5,2956.56
16737.0,213,1,417.59999999999997
16739.0,172,1,463.43
16740.0,31,1,226.91
16741.0,261,1,173.06
16742.0,128,13,2334.97
16743.0,92,7,1999.02
16746.0,19,24,11366.64
16748.0,24,9,2121.43
16749.0,227,2,4157.88
16752.0,8,1,207.5
16754.0,8,29,65500.07
16755.0,103,4,1389.25
16756.0,40,6,1072.97
16757.0,45,1,163.65
16760.0,66,1,228.0
16763.0,374,1,352.85
16765.0,18,1,420.75
16767.0,54,4,2481.2
16768.0,19,6,1220.48
16769.0,114,3,755.51
16770.0,8,5,1152.63
16771.0,93,5,1706.99
16772.0,59,3,3698.0499999999997
16773.0,72,2,249.65
16774.0,59,4,905.96
16775.0,3,6,1361.23
16776.0,51,1,220.97
16777.0,49,3,1069.56
16779.0,2,32,22554.22
16780.0,43,1,174.16
16781.0,8,2,623.0
16782.0,1,26,7732.37
16783.0,72,1,391.95
16784.0,12,4,784.73
16785.0,45,1,533.78
16786.0,29,1,51.839999999999996
16787.0,33,4,1017.53
16788.0,40,3,1334.54
16791.0,19,8,2251.85
16792.0,19,3,513.08
16794.0,16,5,856.1999999999999
16795.0,1,3,2062.41
16797.0,29,5,1802.02
16798.0,190,3,841.16
16799.0,68,2,452.78000000000003
16802.0,315,2,582.61
16805.0,213,3,630.75
16807.0,106,3,1002.29
16809.0,68,4,812.74
16810.0,56,1,532.5
16812.0,14,3,1912.65
16814.0,5,16,5781.4400000000005
16815.0,89,2,406.02
16817.0,4,5,1200.15
16819.0,101,2,182.59
16821.0,17,1,113.35
16822.0,322,1,181.39
16823.0,23,6,1884.71
16824.0,29,1,225.6
16825.0,14,3,1051.71
16827.0,29,5,392.13
16829.0,24,1,316.1
16830.0,78,3,881.59
16831.0,200,1,91.8
16832.0,64,2,218.45999999999998
16833.0,75,2,1302.51
16834.0,310,1,485.5
16835.0,9,5,1357.56
16836.0,42,2,530.5
16838.0,166,2,570.76
16839.0,5,11,5716.14
16840.0,239,2,139.85
16841.0,64,6,2136.2400000000002
16843.0,58,19,9374.86
16844.0,198,2,614.34
16845.0,254,1,253.88
16846.0,213,2,628.09
16847.0,254,1,421.45000000000005
16848.0,12,3,1130.2
16854.0,53,2,1408.96
16856.0,53,2,323.09000000000003
16857.0,78,1,352.8
16858.0,4,10,4292.59
16859.0,52,5,1184.6
16860.0,88,3,1610.62
16861.0,26,3,772.83
16862.0,183,4,662.33
16863.0,2,2,495.72
16864.0,70,2,409.25
16865.0,37,1,130.95
16867.0,325,1,76.74000000000001
16868.0,30,3,384.56
16870.0,105,1,450.15999999999997
16872.0,63,3,533.11
16873.0,65,6,7493.77
16874.0,15,1,209.89000000000001
16875.0,73,6,2139.0
16876.0,39,1,136.01
16880.0,129,1,321.78
16883.0,7,18,2101.61
16884.0,192,2,641.13
16885.0,21,1,234.19
16886.0,92,1,134.0
16887.0,36,2,465.84000000000003
16888.0,36,3,434.2
16889.0,33,3,947.98
16890.0,112,3,285.41
16891.0,7,7,1202.77
16892.0,190,2,236.56
16893.0,2,2,249.89000000000001
16894.0,138,3,1306.96
16895.0,74,4,900.63
16896.0,191,1,103.95
16898.0,4,3,496.26
16899.0,14,2,424.71000000000004
16901.0,365,1,204.26
16903.0,16,2,678.55
16904.0,3,7,1360.31
16905.0,7,11,1923.57
16906.0,64,3,851.33
16907.0,1,5,722.0500000000001
16908.0,358,1,252.59
16911.0,271,2,255.25
16912.0,57,4,1904.93
16913.0,287,2,310.46999999999997
16915.0,22,5,921.5
16916.0,8,3,536.04
16917.0,268,1,1460.3600000000001
16918.0,58,10,2137.72
16919.0,4,14,2515.76
16920.0,47,1,355.45
16921.0,78,2,255.03
16922.0,208,1,611.08
16923.0,11,13,6088.05
16925.0,176,1,125.65
16926.0,7,5,1169.6100000000001
16928.0,9,13,1199.08
16931.0,5,3,629.4
16932.0,59,2,262.32
16933.0,25,7,2536.07
16934.0,19,4,1152.1100000000001
16935.0,17,3,530.86
16936.0,21,1,286.39
16937.0,135,1,196.25
16938.0,17,5,4283.68
16939.0,124,3,433.85
16940.0,86,5,3377.78
16941.0,247,1,33.0
16943.0,175,2,482.76
16944.0,245,1,101.36
16945.0,29,14,4202.66
16946.0,19,5,1222.04
16947.0,98,4,548.73
16948.0,65,4,433.75
16950.0,3,8,2535.21
16952.0,77,3,628.22
16954.0,15,11,3996.7999999999997
16955.0,4,4,790.74
16958.0,71,1,778.49
16960.0,26,5,1483.83
16961.0,24,2,560.39
16962.0,45,1,251.04
16964.0,369,2,207.85
16970.0,262,1,71.4
16972.0,18,2,749.0
16973.0,22,1,127.0
16974.0,158,2,365.5
16975.0,59,3,926.12
16977.0,31,4,496.0
16978.0,302,2,424.55
16979.0,19,3,1007.74
16980.0,64,1,394.37
16983.0,5,5,1748.15
16984.0,40,7,5891.01
16985.0,12,13,5459.04
16986.0,81,9,3015.55
16987.0,12,4,904.6
16988.0,15,1,256.55
16990.0,58,1,165.0
16991.0,57,1,1041.21
16992.0,23,8,3862.19
16993.0,99,2,1950.9499999999998
16996.0,18,3,666.6500000000001
16998.0,80,1,107.0
17000.0,32,2,406.3
17001.0,12,8,2651.23
17002.0,79,4,1077.82
17003.0,38,4,828.21
17004.0,28,2,1012.22
17005.0,106,2,622.36
17006.0,28,4,853.49
17007.0,73,1,230.17000000000002
17008.0,65,1,81.36
17009.0,187,1,242.06
17011.0,283,2,400.8
17012.0,361,1,360.61
17016.0,212,1,552.4
17017.0,1,13,5416.349999999999
17018.0,23,4,1367.6
17019.0,4,8,2703.03
17020.0,178,2,935.62
17021.0,78,6,1182.22
17022.0,68,1,189.0
17023.0,53,3,800.18
17025.0,9,4,1152.87
17026.0,5,2,54.15
17027.0,82,3,433.07
17028.0,217,3,1593.83
17029.0,18,5,1421.3
17031.0,14,4,2393.5
17032.0,183,8,2984.32
17033.0,33,1,302.65000000000003
17034.0,45,2,530.9
17035.0,227,2,180.06
17036.0,19,1,176.9
17038.0,51,1,630.77
17039.0,240,1,1954.99
17040.0,186,1,13.52
17041.0,33,3,583.71
17043.0,11,4,858.47
17044.0,10,11,11013.82
17045.0,12,2,488.24
17046.0,80,4,1264.05
17047.0,67,3,1188.33
17048.0,73,4,1146.33
17049.0,11,10,4287.5
17050.0,11,5,1462.95
17051.0,82,3,465.6
17055.0,81,1,232.85
17056.0,374,1,128.60000000000002
17057.0,232,1,294.74
17059.0,5,5,2506.54
17062.0,1,4,645.8100000000001
17063.0,43,6,2177.39
17065.0,273,2,194.7
17066.0,362,1,228.34
17067.0,360,3,454.54
17068.0,4,27,4601.69
17069.0,9,6,3084.58
17070.0,46,1,133.18
17071.0,17,4,1364.68
17072.0,261,1,273.35
17074.0,198,1,203.05
17075.0,65,6,1402.51
17076.0,28,3,401.66999999999996
17077.0,214,1,306.0
17080.0,15,5,669.91
17081.0,31,4,660.48
17082.0,30,4,2728.18
17083.0,45,6,2644.01
17084.0,32,1,2253.22
17085.0,12,23,6285.27
17087.0,373,1,221.53
17089.0,22,1,128.45
17090.0,10,6,1105.53
17091.0,3,11,3961.44
17092.0,73,7,3737.38
17093.0,228,1,235.88
17094.0,59,1,100.2
17095.0,66,4,1248.09
17096.0,19,7,2675.8
17097.0,1,2,363.66
17098.0,17,3,591.0699999999999
17099.0,169,1,582.17
17101.0,30,3,885.3199999999999
17103.0,358,1,424.3
17104.0,59,1,474.03
17106.0,25,1,481.58
17107.0,33,4,5255.24
17108.0,299,1,174.95
17109.0,42,2,410.42
17110.0,156,2,336.59999999999997
17111.0,61,1,227.97
17112.0,138,1,197.57
17113.0,210,6,2305.59
17115.0,184,4,1923.99
17116.0,284,1,389.78
17121.0,38,1,314.74
17122.0,24,3,432.18
17123.0,75,2,631.87
17126.0,17,4,1026.98
17127.0,64,5,1155.0300000000002
17129.0,156,1,31.85
17132.0,88,2,1220.9099999999999
17133.0,110,5,9730.09
17134.0,78,1,212.1
17135.0,7,4,798.03
17136.0,298,1,231.68
17137.0,52,6,1099.81
17138.0,25,6,4036.77
17139.0,25,13,8915.99
17141.0,54,4,727.58
17142.0,40,3,696.25
17143.0,53,2,880.97
17145.0,148,4,3120.91
17146.0,71,10,5102.86
17147.0,88,5,1485.36
17149.0,87,1,143.10000000000002
17150.0,12,6,1357.95
17151.0,371,1,231.90000000000003
17152.0,61,1,327.0
17155.0,163,5,640.76
17156.0,127,1,591.87
17157.0,116,17,4832.9
17158.0,183,2,713.03
17159.0,113,2,560.71
17160.0,10,11,6691.13
17161.0,80,1,856.01
17163.0,81,2,406.68
17165.0,17,5,1635.64
17167.0,15,3,867.11
17168.0,134,1,400.2
17169.0,214,1,320.95
17170.0,10,2,178.68
17171.0,297,1,159.68
17172.0,66,2,638.81
17176.0,162,2,596.1899999999999
17177.0,141,1,119.5
17178.0,367,1,432.96
17179.0,18,3,795.47
17180.0,58,7,1452.8
17181.0,9,2,225.45000000000002
17182.0,58,2,321.3
17184.0,205,2,198.41000000000003
17185.0,227,3,229.46
17187.0,162,1,263.76
17188.0,82,6,2118.7000000000003
17189.0,196,3,569.88
17190.0,39,5,1281.83
17191.0,4,11,2726.77
17192.0,172,1,75.28
17193.0,22,2,610.74
17194.0,166,1,549.88
17195.0,291,1,562.98
17196.0,63,1,327.75
17198.0,1,2,521.66
17199.0,218,1,135.04000000000002
17200.0,23,4,356.71
17201.0,159,3,853.3199999999999
17202.0,56,1,160.65
17203.0,24,4,2004.01
17204.0,10,5,3940.13
17205.0,52,2,615.27
17207.0,288,1,292.62
17208.0,31,1,111.15
17209.0,285,3,595.7
17210.0,28,1,251.72
17211.0,5,6,1729.43
17212.0,94,2,567.5600000000001
17213.0,2,7,2401.07
17215.0,100,1,186.15
17216.0,190,1,63.6
17217.0,255,1,96.6
17218.0,4,9,2226.96
17219.0,52,1,144.9
17220.0,53,7,1269.76
17221.0,227,3,642.14
17222.0,113,5,1250.86
17223.0,4,2,433.99
17224.0,137,1,100.86
17225.0,217,1,131.15
17226.0,80,2,501.97999999999996
17227.0,4,7,1081.8600000000001
17228.0,3,7,1269.8899999999999
17230.0,199,10,5750.08
17231.0,25,15,3940.08
17233.0,84,2,369.98
17235.0,8,7,1354.82
17236.0,46,6,1013.13
17237.0,11,2,679.44
17238.0,7,17,3982.66
17239.0,23,3,806.95
17240.0,232,1,130.6
17241.0,21,12,2736.64
17242.0,92,3,1754.24
17243.0,5,44,11920.43
17244.0,19,4,871.14
17245.0,325,1,200.18
17246.0,182,2,38.92
17248.0,117,1,181.89000000000001
17249.0,64,1,68.03
17251.0,18,2,529.15
17254.0,37,1,198.29
17255.0,26,2,490.21999999999997
17256.0,117,3,258.93
17257.0,72,2,189.78
17258.0,32,2,417.3
17259.0,4,5,1239.11
17260.0,47,1,120.95
17261.0,145,1,221.59
17262.0,2,7,1504.26
17264.0,60,1,268.28
17266.0,135,2,205.14
17268.0,81,7,970.25
17269.0,21,1,491.81
17270.0,105,2,601.4499999999999
17271.0,372,1,204.3
17273.0,60,1,141.12
17274.0,31,1,465.4
17275.0,19,1,114.1
17276.0,38,1,502.49
17278.0,201,1,25.2
17280.0,74,1,118.85999999999999
17281.0,10,6,797.8499999999999
17282.0,92,2,623.08
17283.0,14,1,188.46
17284.0,25,2,1140.58
17285.0,264,2,407.94
17286.0,36,2,237.81
17287.0,3,16,3000.5
17288.0,26,4,1050.8
17289.0,12,6,1110.78
17290.0,17,6,974.95
17292.0,108,2,271.75
17293.0,30,8,1896.57
17294.0,305,2,467.78999999999996
17296.0,366,1,338.13
17298.0,10,3,455.84000000000003
17299.0,75,2,336.62
17300.0,26,2,393.64
17301.0,260,1,131.15
17304.0,170,1,111.5
17305.0,284,1,2135.46
17306.0,29,2,1151.04
17307.0,31,11,3999.8900000000003
17308.0,29,2,4511.76
17309.0,17,2,237.64000000000001
17310.0,23,2,1025.1
17311.0,28,4,2181.71
17314.0,29,9,2376.51
17315.0,11,5,3318.35
17316.0,56,1,124.45
17318.0,361,1,157.32999999999998
17319.0,305,1,29.1
17320.0,4,4,1695.15
17321.0,30,4,1008.05
17322.0,12,5,922.59
17323.0,43,5,644.52
17324.0,2,9,1311.64
17325.0,46,2,512.77
17326.0,44,2,312.35
17327.0,45,2,152.35
17328.0,309,1,104.7
17329.0,367,3,475.42
17330.0,180,2,59.900000000000006
17332.0,164,5,838.27
17334.0,42,1,328.13
17335.0,19,2,497.04
17336.0,108,1,81.12
17338.0,11,9,5395.79
17339.0,1,2,119.0
17340.0,2,8,9935.93
17341.0,2,3,1006.53
17342.0,15,4,1227.54
17343.0,12,5,1066.3
17344.0,364,1,299.74
17345.0,11,6,1066.94
17346.0,9,12,2509.84
17348.0,73,4,1285.69
17349.0,16,4,674.16
17350.0,30,3,612.381
17351.0,63,9,1401.08
17352.0,332,1,36.25
17353.0,127,2,1502.0
17354.0,64,3,1740.8999999999999
17355.0,22,1,273.31
17356.0,190,4,768.25
17358.0,12,3,500.2
17359.0,284,1,156.6
17360.0,21,3,632.27
17361.0,312,2,383.59000000000003
17362.0,36,5,711.8100000000001
17363.0,31,3,920.46
17364.0,12,17,7510.24
17365.0,22,7,3417.13
17366.0,68,2,1077.24
17368.0,11,6,879.42
17369.0,91,1,979.1999999999999
17371.0,259,3,236.97
17372.0,17,20,3010.13
17373.0,54,3,520.58
17374.0,31,1,231.34
17375.0,67,1,260.45
17376.0,40,2,250.44
17377.0,1,60,14174.25
17378.0,10,1,10.95
17380.0,70,3,645.0
17381.0,4,12,19726.76
17382.0,71,7,836.88
17383.0,89,1,110.69999999999999
17384.0,103,1,171.15
17386.0,21,1,126.35000000000001
17388.0,56,7,1415.81
17389.0,10,27,25381.65
17390.0,56,1,149.3
17392.0,86,1,168.65
17393.0,46,2,381.15
17395.0,144,1,97.5
17396.0,7,7,1476.3
17397.0,52,1,516.87
17400.0,217,3,2525.44
17401.0,177,1,114.85
17402.0,5,12,2461.68
17403.0,86,1,118.95
17404.0,45,8,15874.3
17406.0,2,11,2704.63
17407.0,47,1,552.9
17408.0,136,2,283.44000000000005
17409.0,57,8,7021.66
17411.0,22,2,646.44
17412.0,8,10,3159.46
17413.0,40,2,560.14
17414.0,59,4,1471.52
17416.0,29,15,10405.03
17417.0,184,1,164.18
17418.0,23,1,206.60000000000002
17419.0,3,8,2273.95
17420.0,9,4,485.6
17421.0,22,3,1059.41
17422.0,17,5,1615.39
17423.0,29,1,420.54
17426.0,88,7,3040.51
17428.0,4,18,14562.91
17429.0,32,2,832.54
17430.0,1,3,469.40999999999997
17432.0,21,7,1363.23
17433.0,21,1,266.8
17435.0,47,1,331.35
17436.0,44,3,317.76
17437.0,165,1,369.68
17438.0,80,4,1034.32
17439.0,291,1,325.74
17440.0,185,1,137.16
17441.0,368,1,293.35
17442.0,17,9,2371.74
17448.0,133,46,14523.67
17449.0,23,6,2348.94
17450.0,3,7,52422.3
17454.0,98,6,1030.41
17456.0,1,2,975.5600000000001
17457.0,15,9,4247.11
17458.0,17,1,213.08
17460.0,8,12,1605.8400000000001
17463.0,196,2,659.4
17464.0,158,2,617.1800000000001
17465.0,61,7,2542.79
17467.0,31,1,102.6
17468.0,11,1,57.8
17469.0,36,12,3180.28
17470.0,3,7,1679.8
17471.0,110,1,321.65000000000003
17472.0,264,1,224.81
17473.0,44,2,607.0
17474.0,235,1,1047.0
17476.0,31,2,489.86
17477.0,248,2,1144.3
17478.0,44,2,1272.8
17479.0,268,1,389.26000000000005
17480.0,80,1,370.40999999999997
17482.0,123,2,775.64
17483.0,50,1,177.69
17484.0,212,2,209.57
17487.0,364,1,160.55
17488.0,277,1,336.5
17490.0,24,2,658.18
17491.0,3,8,2422.2000000000003
17492.0,114,2,747.85
17493.0,21,1,100.91000000000001
17494.0,137,1,54.699999999999996
17495.0,26,1,309.16
17496.0,199,3,1141.84
17497.0,26,2,287.25
17499.0,197,1,718.51
17504.0,16,9,6493.14
17505.0,186,3,1289.64
17508.0,17,7,4191.92
17510.0,56,1,206.07999999999998
17511.0,3,31,84541.17
17512.0,88,8,2542.83
17513.0,44,2,645.6
17514.0,305,1,313.35
17515.0,30,5,963.49
17516.0,14,1,182.62
17518.0,61,2,329.42
17519.0,4,10,3265.45
17521.0,30,2,554.85
17524.0,74,2,394.14
17525.0,33,2,739.2
17526.0,1,9,2970.14
17529.0,246,2,1240.25
17530.0,1,3,725.21
17531.0,163,2,970.12
17532.0,21,1,65.34
17533.0,70,1,34.8
17534.0,87,4,1445.47
17536.0,56,2,288.33
17539.0,253,4,1176.84
17540.0,19,4,1011.7
17541.0,145,1,119.86
17542.0,277,2,170.1
17543.0,185,1,120.05
17544.0,26,3,944.82
17545.0,26,3,767.54
17547.0,11,2,727.85
17548.0,14,3,627.96
17550.0,33,6,2239.48
17552.0,8,10,2154.88
17553.0,108,3,2270.0
17555.0,61,3,565.43
17556.0,15,1,142.77
17557.0,368,1,34.0
17558.0,29,1,259.17
17559.0,148,1,167.62
17560.0,31,4,1040.85
17561.0,26,3,537.9
17563.0,214,2,392.38
17565.0,222,1,131.83
17567.0,8,2,1024.55
17568.0,269,1,374.45
17570.0,17,1,100.0
17571.0,178,1,205.23999999999998
17572.0,9,7,496.26000000000005
17575.0,303,1,171.7
17576.0,1,23,5266.7699999999995
17577.0,281,2,348.75
17578.0,110,6,903.87
17579.0,214,1,304.38
17580.0,12,2,325.3
17581.0,8,20,7712.71
17582.0,82,4,1271.68
17583.0,196,1,135.95
17584.0,103,4,4067.12
17585.0,81,3,948.03
17586.0,255,1,167.4
17587.0,264,1,176.71
17588.0,32,4,1699.35
17589.0,21,14,11433.77
17591.0,3,2,519.95
17592.0,374,1,148.3
17593.0,45,6,4168.46
17594.0,85,2,1504.7
17596.0,4,7,2075.7400000000002
17597.0,54,4,1439.72
17598.0,17,1,409.98
17599.0,113,1,52.05
17601.0,16,1,297.07
17602.0,108,8,2300.01
17603.0,253,3,1393.66
17604.0,58,4,633.02
17605.0,226,1,160.75
17606.0,373,1,87.30000000000001
17607.0,12,1,333.81
17608.0,85,2,296.07
17609.0,38,6,782.12
17610.0,176,5,1511.94
17611.0,57,13,4376.41
17612.0,15,12,3346.41
17615.0,23,3,392.2
17616.0,3,2,489.59999999999997
17617.0,194,1,385.19
17618.0,19,8,3071.36
17621.0,40,3,1795.22
17622.0,233,2,1130.21
17623.0,45,6,1838.72
17624.0,73,2,725.15
17625.0,82,4,3958.5
17626.0,238,1,254.0
17627.0,114,1,296.36
17629.0,24,2,641.4
17631.0,10,4,470.16
17633.0,15,3,732.55
17635.0,60,3,1265.58
17638.0,283,2,842.4
17639.0,23,5,506.67
17640.0,15,5,2547.28
17642.0,65,3,1112.2
17643.0,9,2,439.7
17644.0,30,9,3132.96
17646.0,1,10,3141.4
17647.0,305,2,198.6
17648.0,21,1,418.87
17649.0,105,2,710.4
17651.0,134,6,1758.52
17655.0,2,3,1013.54
17657.0,66,1,126.0
17659.0,8,3,835.33
17660.0,373,1,163.47
17662.0,297,2,412.92
17663.0,53,10,3372.92
17664.0,110,2,561.59
17665.0,129,1,563.1
17666.0,113,3,1319.6399999999999
17667.0,71,4,1895.19
17669.0,98,3,2735.63
17671.0,1,2,830.63
17672.0,53,5,2600.46
17673.0,11,7,2578.91
17674.0,4,1,300.66
17675.0,3,40,17885.32
17676.0,2,5,1378.16
17677.0,2,28,20329.68
17678.0,239,1,301.65
17679.0,157,5,1585.5
17680.0,19,2,313.05
17681.0,233,5,731.2
17682.0,4,6,1982.45
17683.0,21,3,819.01
17685.0,8,6,2751.64
17686.0,59,2,2557.35
17687.0,56,1,432.68
17688.0,29,1,304.2
17689.0,24,2,317.08
17690.0,2,8,2685.2
17691.0,4,3,489.65000000000003
17692.0,32,8,2234.86
17694.0,147,2,1412.85
17695.0,30,3,980.7
17696.0,18,19,5393.88
17699.0,112,2,442.0
17700.0,17,10,4145.33
17702.0,19,2,1319.67
17703.0,54,1,296.1
17705.0,91,2,260.38
17706.0,2,17,10245.49
17707.0,12,6,456.90000000000003
17708.0,38,2,620.85
17709.0,106,4,533.56
17710.0,59,1,293.5
17713.0,18,4,1198.09
17714.0,60,4,1257.18
17715.0,228,1,163.2
17716.0,32,13,10300.98
17717.0,57,1,376.92
17718.0,280,1,299.83
17720.0,3,7,1572.97
17721.0,295,1,307.21000000000004
17722.0,2,2,2006.32
17723.0,11,1,102.0
17726.0,31,7,1092.06
17728.0,40,2,1362.75
17729.0,232,1,438.65000000000003
17730.0,18,7,2475.32
17731.0,257,2,468.88
17732.0,8,8,2166.42
17734.0,161,3,741.69
17735.0,3,8,4134.91
17738.0,31,9,2304.51
17739.0,10,11,4939.24
17740.0,25,6,426.9
17741.0,42,2,101.1
17742.0,64,9,1743.3700000000001
17743.0,84,1,229.2
17744.0,16,1,326.74
17745.0,113,2,600.34
17746.0,107,3,793.9300000000001
17748.0,163,1,358.15
17749.0,182,1,351.66
17751.0,57,1,157.85999999999999
17753.0,100,4,382.06
17754.0,10,8,2786.57
17756.0,11,3,728.75
17757.0,4,28,3773.11
17758.0,63,4,1555.83
17759.0,29,2,441.92
17760.0,9,5,631.34
17762.0,92,1,129.75
17763.0,289,3,71.15
17764.0,38,3,741.02
17765.0,84,1,156.37
17766.0,17,2,299.61
17767.0,46,1,141.85
17768.0,23,4,1210.83
17769.0,19,7,3095.95
17771.0,72,2,141.6
17772.0,28,1,187.3
17773.0,150,2,575.37
17774.0,33,5,2060.1
17776.0,22,2,330.56
17778.0,297,1,197.70000000000002
17780.0,303,3,346.56
17782.0,18,2,679.02
17783.0,148,1,93.49
17784.0,186,1,112.86
17785.0,81,2,271.44
17787.0,7,1,736.28
17789.0,297,1,171.25
17790.0,14,6,815.11
17792.0,103,2,368.35
17794.0,322,2,147.3
17796.0,5,4,661.04
17797.0,31,5,1191.44
17798.0,217,1,178.07
17799.0,25,10,3207.76
17801.0,87,3,770.03
17802.0,8,8,3761.38
17803.0,28,1,184.66
17804.0,12,3,383.78000000000003
17805.0,246,1,414.72
17807.0,31,3,437.87
17808.0,184,4,262.64
17809.0,7,11,5925.4800000000005
17810.0,304,2,373.16
17811.0,10,8,1757.98
17812.0,4,4,405.48
17814.0,11,2,1609.37
17815.0,29,1,591.96
17816.0,1,3,75.76
17817.0,14,3,400.46999999999997
17818.0,373,1,124.78
17819.0,7,6,2907.65
17820.0,10,1,180.60999999999999
17821.0,42,1,334.62
17822.0,56,5,2162.93
17823.0,57,2,449.25
17825.0,234,4,701.96
17826.0,10,1,133.34
17827.0,257,1,388.84
17829.0,45,4,3867.5
17833.0,359,1,338.46000000000004
17834.0,50,2,689.6700000000001
17838.0,1,10,3786.7000000000003
17840.0,79,1,175.9
17841.0,1,91,29562.02
17842.0,238,1,430.69
17843.0,47,1,114.92
17845.0,191,4,596.09
17847.0,151,2,129.69
17848.0,53,21,2657.91
17849.0,116,4,457.96000000000004
17850.0,8,155,51208.87
17851.0,58,6,1552.35
17852.0,24,3,543.47
17853.0,43,3,1596.29
17854.0,98,4,757.24
17855.0,8,1,208.97
17857.0,1,2,1803.2
17858.0,5,19,7614.24
17860.0,4,4,717.39
17861.0,21,10,2990.41
17862.0,21,3,923.99
17863.0,5,7,2585.2
17864.0,21,2,321.72
17865.0,11,26,15785.87
17866.0,120,2,805.3000000000001
17867.0,46,9,424.18
17868.0,22,1,227.15
17869.0,4,3,599.78
17870.0,2,2,1213.8
17871.0,33,4,913.05
17872.0,17,1,235.87
17873.0,9,14,4621.32
17875.0,324,1,167.1
17876.0,35,3,3424.02
17878.0,31,2,999.48
17880.0,275,2,366.0
17882.0,15,2,291.56
17883.0,175,3,324.08
17884.0,4,18,2325.92
17886.0,73,3,703.27
17888.0,10,17,1091.44
17889.0,10,5,545.05
